Date,Symbol,Close,prediction
2013-10-18,ICICIBANK,1008.85,1002.9434125931491
2013-10-21,LT,925.55,918.2155968988171
2013-10-24,LT,965.65,964.6832692561966
2013-10-28,TITAN,250.8,251.17590796430247
2013-10-31,LT,973.7,979.323169544455
2013-11-03,ICICIBANK,1131.4,1131.0272377378003
2013-11-05,TITAN,258.65,257.84063482125595
2013-11-11,TITAN,231.8,232.97101757220966
2013-11-12,TITAN,231.8,233.41154357467596
2013-11-14,LT,939.55,951.8955226765071
2013-11-19,LT,995.85,992.6382693292701
2013-11-19,TITAN,234.1,234.84710900434803
2013-11-20,TITAN,227.8,229.49920016120305
2013-11-25,ICICIBANK,1074.6,1065.515210615592
2013-11-26,ICICIBANK,1043.75,1059.557080456729
2013-11-28,ICICIBANK,1038.1,1042.346794679757
2013-11-28,TITAN,227.25,228.1384365749293
2013-12-05,ICICIBANK,1135.85,1131.9292793599961
2013-12-06,ICICIBANK,1143.9,1135.0907443620854
2013-12-09,ICICIBANK,1201.7,1197.4453925199098
2013-12-11,ICICIBANK,1158.35,1161.4627453571507
2013-12-11,LT,1080.6,1081.004328326554
2013-12-12,TITAN,222.4,222.94666102746626
2013-12-13,ICICIBANK,1085.0,1088.8770256409025
2013-12-17,ICICIBANK,1098.3,1103.4738941397525
2013-12-18,ICICIBANK,1095.8,1116.6383286637822
2013-12-24,ICICIBANK,1098.85,1098.515501131819
2013-12-24,ICICIBANK,1098.85,1098.5261482043368
2013-12-24,LT,1076.0,1081.4855571438386
2013-12-27,ICICIBANK,1110.25,1108.0575610578874
2013-12-27,LT,1077.95,1083.2106176342438
2013-12-30,LT,1064.0,1066.0928568106426
2014-01-01,ICICIBANK,1097.7,1097.9289343379992
2014-01-01,LT,1068.55,1071.9528383241752
2014-01-02,LT,1036.05,1047.443914224996
2014-01-03,TITAN,227.4,226.42521640699127
2014-01-06,ICICIBANK,1040.8,1044.9327583156148
2014-01-06,LT,1010.5,1013.3499043028761
2014-01-07,ICICIBANK,1050.0,1039.6217813733078
2014-01-07,ICICIBANK,1050.0,1039.744222707261
2014-01-07,LT,1019.5,1019.9475697162318
2014-01-08,ICICIBANK,1054.3,1053.2129967336118
2014-01-09,ICICIBANK,1050.85,1048.231429986247
2014-01-10,LT,956.05,965.1454719689732
2014-01-13,TITAN,221.1,217.47636623026312
2014-01-14,LT,972.0,984.407462316558
2014-01-14,TITAN,221.0,221.02341696639493
2014-01-17,TITAN,217.05,219.50455738237957
2014-01-20,TITAN,216.5,216.52746266852466
2014-01-22,LT,1004.8,1003.2842703716342
2014-01-22,TITAN,217.35,217.88180006133922
2014-01-23,ICICIBANK,1079.45,1076.6532089252935
2014-01-31,TITAN,221.55,218.56922930856192
2014-02-03,LT,979.3,983.1843719492778
2014-02-05,LT,985.4,982.5115697939003
2014-02-05,TITAN,220.9,221.51342210768004
2014-02-06,ICICIBANK,958.05,955.1850066221473
2014-02-07,ICICIBANK,960.45,956.5963896851036
2014-02-10,ICICIBANK,960.55,961.30199421072
2014-02-13,LT,986.95,994.3514945265466
2014-02-14,ICICIBANK,988.45,977.9805102195562
2014-02-18,ICICIBANK,1037.8,1029.9952402242413
2014-02-18,LT,1017.4,1010.057075526427
2014-02-19,TITAN,232.6,232.04143468137895
2014-02-24,TITAN,235.7,234.2710998449139
2014-02-28,LT,1109.65,1108.824817209787
2014-02-28,TITAN,242.5,242.00912817371886
2014-03-03,ICICIBANK,1029.8,1035.7018489775412
2014-03-04,TITAN,254.8,256.1423190354645
2014-03-05,TITAN,245.65,246.25036474981388
2014-03-07,TITAN,255.0,251.94873244854645
2014-03-10,TITAN,250.55,253.73185175286
2014-03-11,TITAN,248.75,249.83779324886996
2014-03-12,LT,1218.25,1215.2008008989437
2014-03-12,TITAN,252.25,254.679679025822
2014-03-20,TITAN,253.4,257.18470972467816
2014-03-22,LT,1219.45,1217.560238193985
2014-03-24,ICICIBANK,1242.2,1237.589360268178
2014-03-24,LT,1230.35,1227.008294647409
2014-03-25,LT,1248.45,1239.3766722953462
2014-03-25,TITAN,255.4,256.09591640419836
2014-03-26,LT,1275.8,1271.506188512944
2014-03-27,LT,1283.6,1285.9632024098028
2014-03-31,ICICIBANK,1245.05,1248.3185852324211
2014-04-01,LT,1279.05,1271.3469304822877
2014-04-01,TITAN,265.15,263.0324279350628
2014-04-03,TITAN,268.0,267.24815013894636
2014-04-04,ICICIBANK,1230.45,1230.0739308871398
2014-04-07,ICICIBANK,1209.15,1212.2591732852652
2014-04-09,TITAN,264.25,264.11627041770674
2014-04-11,ICICIBANK,1236.05,1233.9331000121038
2014-04-11,LT,1298.5,1295.7458907643413
2014-04-15,ICICIBANK,1219.45,1223.1607112219172
2014-04-15,LT,1297.85,1295.398606446037
2014-04-16,LT,1259.9,1267.46830709966
2014-04-17,ICICIBANK,1262.85,1260.2821289029907
2014-04-17,LT,1268.95,1258.8121295335204
2014-04-23,ICICIBANK,1299.55,1295.168068133245
2014-04-25,ICICIBANK,1270.5,1278.7804387284
2014-04-25,LT,1349.9,1354.821585661953
2014-04-28,TITAN,258.3,257.1805229322172
2014-04-29,ICICIBANK,1262.8,1259.4516136464395
2014-04-30,LT,1294.1,1296.4489040413687
2014-04-30,TITAN,254.85,256.0797658866058
2014-05-02,TITAN,258.05,256.8790258934416
2014-05-09,ICICIBANK,1378.6,1362.3173587932179
2014-05-12,LT,1387.25,1378.8666148298971
2014-05-14,ICICIBANK,1409.4,1399.7345583191363
2014-05-14,TITAN,304.7,301.3873100731754
2014-05-15,TITAN,317.4,315.7484551799534
2014-05-16,ICICIBANK,1465.3,1532.752629346329
2014-05-20,ICICIBANK,1449.9,1453.9012356213575
2014-05-21,TITAN,310.45,314.6066741647765
2014-05-27,TITAN,319.0,316.7742330129667
2014-05-28,TITAN,315.1,317.5510898865724
2014-06-02,LT,1646.0,1637.2056487359075
2014-06-04,TITAN,320.2,322.9394329334301
2014-06-05,ICICIBANK,1463.15,1458.0055668750972
2014-06-09,ICICIBANK,1492.2,1503.2750313652443
2014-06-09,TITAN,326.6,330.0386730197521
2014-06-13,ICICIBANK,1428.35,1444.1879270129953
2014-06-16,LT,1650.5,1649.4944873173833
2014-06-16,LT,1650.5,1649.9662857183225
2014-06-16,TITAN,322.6,319.84935075579335
2014-06-20,TITAN,333.85,331.1712618878355
2014-06-24,LT,1670.45,1684.1738296780618
2014-06-25,TITAN,342.7,340.61322882749187
2014-06-25,TITAN,342.7,340.67910758869493
2014-07-02,ICICIBANK,1452.0,1454.2882169380214
2014-07-04,LT,1742.7,1734.3678932104092
2014-07-07,TITAN,357.4,358.25136947000914
2014-07-08,ICICIBANK,1411.2,1415.1016578982071
2014-07-08,TITAN,341.5,344.1911130865828
2014-07-10,LT,1654.75,1665.6942002335586
2014-07-11,TITAN,330.4,333.69574818855693
2014-07-15,ICICIBANK,1394.6,1388.2310209467767
2014-07-15,TITAN,327.75,326.82851582577626
2014-07-16,LT,1659.05,1646.223345275693
2014-07-16,LT,1659.05,1646.5613898281288
2014-07-21,ICICIBANK,1482.6,1485.346203279927
2014-07-24,ICICIBANK,1506.4,1496.5947110993004
2014-07-30,ICICIBANK,1488.45,1478.981981108416
2014-07-31,TITAN,341.05,341.22480872986716
2014-08-01,TITAN,326.65,328.14007985484903
2014-08-11,ICICIBANK,1440.9,1442.042117471312
2014-08-11,TITAN,341.75,344.21269455349363
2014-08-14,LT,1484.1,1479.0434514837211
2014-08-18,TITAN,350.35,348.71509899084117
2014-08-20,LT,1517.9,1520.746394592232
2014-08-21,ICICIBANK,1544.95,1552.2358031154222
2014-08-21,TITAN,366.95,365.23595531185344
2014-08-25,LT,1527.45,1529.8138532755243
2014-08-26,TITAN,361.65,361.7613231370868
2014-08-27,LT,1503.65,1502.9628488339247
2014-08-27,TITAN,363.6,363.26963554367484
2014-09-01,ICICIBANK,1598.3,1591.5714247469834
2014-09-02,LT,1579.35,1575.294297320576
2014-09-03,ICICIBANK,1580.8,1581.2742462867195
2014-09-04,ICICIBANK,1571.65,1553.90565425774
2014-09-04,ICICIBANK,1571.65,1554.0274301496609
